ObjectName (Name of the Object),ObjectCategory (Potential Object Type),StartFrame (Frame where the object first appears),EndFrame (Frame where the object last appears),"StartPosition [x,y,z] at first valid position","EndPosition [x,y,z] at last valid position","PathLength (Sum of all displacements, added stepwise with abs value)",NetDisplacement (Vector value of end position - start position),AvgSpeed (Mean step speed over valid steps),VisibilityRatio (Percentage of frames where the object is visible),"SizeChange (Change in perceived size of the object, can be due to camera movement)",RelativeSize (Compared to other objects in the game),"MotionPhases (Symbolic phase sequence, e.g. STILL_LOW;ASCEND_MID)",PhaseTimeline (Motion phases with approximate relative durations),PathTrace (Downsampled key positions along the trajectory),MaxSpeedEvent (Notable peak speed moment),LargestVerticalChangeEvent (Notable vertical excursion),DistBand (Categorical range of total distance covered: none/short/medium/long),SpeedBand (Categorical range of average movement speed: none/slow/medium/fast),VertBand (Categorical range of vertical displacement: none/flat/moderate/large),"PathSummary (Short, deterministic natural-language description from core stats)",SemanticRole (Heuristic high-level role: Player/Enemy/Projectile/etc.),InteractionSummary (Close-approach / touch events with other objects),"NarrativeSummary (Compact narrative description using motion, phases & interactions)"
zoneVALLEY/cellValley_RaceTrack1/Sector/Solid Filler/valley_ramp04,Mesh,8,12,"[-626.744,4.921,-783.44]","[-662.94,2.63,-910.48]",528.4628380047171,132.11570950117928,132.11570950117928,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-626.744,4.921,-783.440];f8:[-658.200,-0.169,-936.968];f8:[-662.940,2.630,-910.480];f9:[-626.744,4.921,-783.440];f9:[-662.940,2.630,-910.480];f10:[-626.744,4.921,-783.440];f10:[-658.200,-0.169,-936.968];f10:[-662.940,2.630,-910.480];f11:[-658.200,-0.169,-936.968];f11:[-662.940,2.630,-910.480];f12:[-626.744,4.921,-783.440];f12:[-662.940,2.630,-910.480]",Peak speed ~132.116 between frames 8-9.,Vertical span from -0.169 (f8) to 4.921 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-626.744,4.921,-783.440];f8:[-658.200,-0.169,-936.968];f8:[-662.940,2.630,-910.480];f9:[-626.744,4.921,-783.440];f9:[-662.940,2.630,-910.480];f10:[-626.744,4.921,-783.440];f10:[-658.200,-0.169,-936.968];f10:[-662.940,2.630,-910.480];f11:[-658.200,-0.169,-936.968];f11:[-662.940,2.630,-910.480];f12:[-626.744,4.921,-783.440];f12:[-662.940,2.630,-910.480]. Notable moments: Peak speed ~132.116 between frames 8-9. Vertical span from -0.169 (f8) to 4.921 (f8)."
zoneVALLEY/cellValley_RaceTrack1/Sector/Main Nav/valley_platform01 (2),Mesh,8,12,"[-748.08,15.151,-824.7]","[-634.27,37.651,-887.257]",527.21675768511,131.8041894212775,131.8041894212775,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-748.080,15.151,-824.700];f8:[-661.523,14.715,-850.909];f8:[-634.270,37.651,-887.257];f9:[-748.080,15.151,-824.700];f9:[-634.270,37.651,-887.257];f10:[-748.080,15.151,-824.700];f10:[-661.523,14.715,-850.909];f10:[-634.270,37.651,-887.257];f11:[-661.523,14.715,-850.909];f11:[-634.270,37.651,-887.257];f12:[-748.080,15.151,-824.700];f12:[-634.270,37.651,-887.257]",Peak speed ~131.804 between frames 8-9.,Vertical span from 14.715 (f8) to 37.651 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,StaticEnvironment,,"As a StaticEnvironment, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-748.080,15.151,-824.700];f8:[-661.523,14.715,-850.909];f8:[-634.270,37.651,-887.257];f9:[-748.080,15.151,-824.700];f9:[-634.270,37.651,-887.257];f10:[-748.080,15.151,-824.700];f10:[-661.523,14.715,-850.909];f10:[-634.270,37.651,-887.257];f11:[-661.523,14.715,-850.909];f11:[-634.270,37.651,-887.257];f12:[-748.080,15.151,-824.700];f12:[-634.270,37.651,-887.257]. Notable moments: Peak speed ~131.804 between frames 8-9. Vertical span from 14.715 (f8) to 37.651 (f8)."
zoneWILDS/cellWilds_SeaTeeth/Sector/Solid Filler/areaCrag01 (1)/areaCragChunk03,Mesh,8,12,"[-816.04,4.322,669.37]","[-922.396,3.528,593.649]",522.2397765471335,130.55994413678337,130.55994413678337,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-816.040,4.322,669.370];f8:[-922.396,3.528,593.649];f9:[-816.040,4.322,669.370];f9:[-922.396,3.528,593.649];f10:[-816.040,4.322,669.370];f10:[-922.396,3.528,593.649];f11:[-816.040,4.322,669.370];f11:[-922.396,3.528,593.649];f12:[-816.040,4.322,669.370];f12:[-922.396,3.528,593.649]",Peak speed ~130.560 between frames 8-9.,Vertical span from 3.528 (f8) to 4.322 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-816.040,4.322,669.370];f8:[-922.396,3.528,593.649];f9:[-816.040,4.322,669.370];f9:[-922.396,3.528,593.649];f10:[-816.040,4.322,669.370];f10:[-922.396,3.528,593.649];f11:[-816.040,4.322,669.370];f11:[-922.396,3.528,593.649];f12:[-816.040,4.322,669.370];f12:[-922.396,3.528,593.649]. Notable moments: Peak speed ~130.560 between frames 8-9. Vertical span from 3.528 (f8) to 4.322 (f8)."
zoneVALLEY/cellValley_RaceTrack1/Sector/Mountains/mtnBluffQuar02 (2)/mountaintop,Mesh,8,12,"[-720.7,30.921,-982.579]","[-703.04,24.17,-853.58]",521.5084827996566,130.37712069991414,130.37712069991414,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-720.700,30.921,-982.579];f8:[-703.040,24.170,-853.580];f9:[-720.700,30.921,-982.579];f9:[-703.040,24.170,-853.580];f10:[-720.700,30.921,-982.579];f10:[-703.040,24.170,-853.580];f11:[-720.700,30.921,-982.579];f11:[-703.040,24.170,-853.580];f12:[-720.700,30.921,-982.579];f12:[-703.040,24.170,-853.580]",Peak speed ~130.377 between frames 8-9.,Vertical span from 24.170 (f8) to 30.921 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-720.700,30.921,-982.579];f8:[-703.040,24.170,-853.580];f9:[-720.700,30.921,-982.579];f9:[-703.040,24.170,-853.580];f10:[-720.700,30.921,-982.579];f10:[-703.040,24.170,-853.580];f11:[-720.700,30.921,-982.579];f11:[-703.040,24.170,-853.580];f12:[-720.700,30.921,-982.579];f12:[-703.040,24.170,-853.580]. Notable moments: Peak speed ~130.377 between frames 8-9. Vertical span from 24.170 (f8) to 30.921 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Mountains/mtnBluffQuar03/mountaintop,Mesh,8,12,"[-91.65,38.41,-995.71]","[-214.52,55.4,-956.66]",520.1630436699633,130.04076091749081,130.04076091749081,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-91.650,38.410,-995.710];f8:[-214.520,55.400,-956.660];f9:[-91.650,38.410,-995.710];f9:[-214.520,55.400,-956.660];f10:[-91.650,38.410,-995.710];f10:[-214.520,55.400,-956.660];f11:[-91.650,38.410,-995.710];f11:[-214.520,55.400,-956.660];f12:[-91.650,38.410,-995.710];f12:[-214.520,55.400,-956.660]",Peak speed ~130.041 between frames 8-9.,Vertical span from 38.410 (f8) to 55.400 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-91.650,38.410,-995.710];f8:[-214.520,55.400,-956.660];f9:[-91.650,38.410,-995.710];f9:[-214.520,55.400,-956.660];f10:[-91.650,38.410,-995.710];f10:[-214.520,55.400,-956.660];f11:[-91.650,38.410,-995.710];f11:[-214.520,55.400,-956.660];f12:[-91.650,38.410,-995.710];f12:[-214.520,55.400,-956.660]. Notable moments: Peak speed ~130.041 between frames 8-9. Vertical span from 38.410 (f8) to 55.400 (f8)."
zoneSEA/cellSea_Vault001/Sector/Solid Filler/ruinPlanter01,Mesh,8,12,"[976.63,5.279,105.65]","[846.99,8.34,106.123]",518.7079802740651,129.67699506851628,129.67699506851628,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[976.630,5.279,105.650];f8:[846.990,8.340,106.123];f9:[976.630,5.279,105.650];f9:[846.990,8.340,106.123];f10:[976.630,5.279,105.650];f10:[846.990,8.340,106.123];f11:[976.630,5.279,105.650];f11:[846.990,8.340,106.123];f12:[976.630,5.279,105.650];f12:[846.990,8.340,106.123]",Peak speed ~129.677 between frames 8-9.,Vertical span from 5.279 (f8) to 8.340 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,UIElement,,"As a UIElement, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[976.630,5.279,105.650];f8:[846.990,8.340,106.123];f9:[976.630,5.279,105.650];f9:[846.990,8.340,106.123];f10:[976.630,5.279,105.650];f10:[846.990,8.340,106.123];f11:[976.630,5.279,105.650];f11:[846.990,8.340,106.123];f12:[976.630,5.279,105.650];f12:[846.990,8.340,106.123]. Notable moments: Peak speed ~129.677 between frames 8-9. Vertical span from 5.279 (f8) to 8.340 (f8)."
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/cliffDesert21 (1),Mesh,8,12,"[-7.314,1024.832,493.658]","[17.885,986.059,372.56]",518.5064818726958,129.62662046817394,129.62662046817394,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-7.314,1024.832,493.658];f8:[17.885,986.059,372.560];f9:[-7.314,1024.832,493.658];f9:[17.885,986.059,372.560];f10:[-7.314,1024.832,493.658];f10:[17.885,986.059,372.560];f11:[-7.314,1024.832,493.658];f11:[17.885,986.059,372.560];f12:[-7.314,1024.832,493.658];f12:[17.885,986.059,372.560]",Peak speed ~129.627 between frames 8-9.,Vertical span from 986.059 (f8) to 1024.832 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-7.314,1024.832,493.658];f8:[17.885,986.059,372.560];f9:[-7.314,1024.832,493.658];f9:[17.885,986.059,372.560];f10:[-7.314,1024.832,493.658];f10:[17.885,986.059,372.560];f11:[-7.314,1024.832,493.658];f11:[17.885,986.059,372.560];f12:[-7.314,1024.832,493.658];f12:[17.885,986.059,372.560]. Notable moments: Peak speed ~129.627 between frames 8-9. Vertical span from 986.059 (f8) to 1024.832 (f8)."
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/ruinDesertPillar01 (1)/ruinPillar01,Mesh,8,12,"[-67.19,1024.831,511.41]","[-47.819,1023.82,383.679]",516.7818282099325,129.19545705248314,129.19545705248314,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-67.190,1024.831,511.410];f8:[-20.840,1036.400,498.809];f8:[-47.819,1023.820,383.679];f9:[-67.190,1024.831,511.410];f9:[-47.819,1023.820,383.679];f10:[-67.190,1024.831,511.410];f10:[-20.840,1036.400,498.809];f10:[-47.819,1023.820,383.679];f11:[-20.840,1036.400,498.809];f11:[-47.819,1023.820,383.679];f12:[-67.190,1024.831,511.410];f12:[-47.819,1023.820,383.679]",Peak speed ~129.195 between frames 8-9.,Vertical span from 1023.820 (f8) to 1036.400 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,UIElement,,"As a UIElement, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-67.190,1024.831,511.410];f8:[-20.840,1036.400,498.809];f8:[-47.819,1023.820,383.679];f9:[-67.190,1024.831,511.410];f9:[-47.819,1023.820,383.679];f10:[-67.190,1024.831,511.410];f10:[-20.840,1036.400,498.809];f10:[-47.819,1023.820,383.679];f11:[-20.840,1036.400,498.809];f11:[-47.819,1023.820,383.679];f12:[-67.190,1024.831,511.410];f12:[-47.819,1023.820,383.679]. Notable moments: Peak speed ~129.195 between frames 8-9. Vertical span from 1023.820 (f8) to 1036.400 (f8)."
zoneWILDS/cellWilds_SeaTeeth/Sector/Solid Filler/areaCrag01 (1)/areaCragChunk01,Mesh,8,12,"[-817.707,5.48,668.915]","[-922.62,4.267,594.729]",513.9925530044184,128.4981382511046,128.4981382511046,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-817.707,5.480,668.915];f8:[-922.620,4.267,594.729];f9:[-817.707,5.480,668.915];f9:[-922.620,4.267,594.729];f10:[-817.707,5.480,668.915];f10:[-922.620,4.267,594.729];f11:[-817.707,5.480,668.915];f11:[-922.620,4.267,594.729];f12:[-817.707,5.480,668.915];f12:[-922.620,4.267,594.729]",Peak speed ~128.498 between frames 8-9.,Vertical span from 4.267 (f8) to 5.480 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-817.707,5.480,668.915];f8:[-922.620,4.267,594.729];f9:[-817.707,5.480,668.915];f9:[-922.620,4.267,594.729];f10:[-817.707,5.480,668.915];f10:[-922.620,4.267,594.729];f11:[-817.707,5.480,668.915];f11:[-922.620,4.267,594.729];f12:[-817.707,5.480,668.915];f12:[-922.620,4.267,594.729]. Notable moments: Peak speed ~128.498 between frames 8-9. Vertical span from 4.267 (f8) to 5.480 (f8)."
zoneWILDS/cellWilds_SeaTeeth/Sector/Solid Filler/areaCrag01 (1)/areaCragChunk02,Mesh,8,12,"[-921.325,2.543,594.945]","[-818.172,2.777,670.918]",512.44500807794,128.111252019485,128.111252019485,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-921.325,2.543,594.945];f8:[-818.172,2.777,670.918];f9:[-921.325,2.543,594.945];f9:[-818.172,2.777,670.918];f10:[-921.325,2.543,594.945];f10:[-818.172,2.777,670.918];f11:[-921.325,2.543,594.945];f11:[-818.172,2.777,670.918];f12:[-921.325,2.543,594.945];f12:[-818.172,2.777,670.918]",Peak speed ~128.111 between frames 8-9.,Vertical span from 2.543 (f8) to 2.777 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-921.325,2.543,594.945];f8:[-818.172,2.777,670.918];f9:[-921.325,2.543,594.945];f9:[-818.172,2.777,670.918];f10:[-921.325,2.543,594.945];f10:[-818.172,2.777,670.918];f11:[-921.325,2.543,594.945];f11:[-818.172,2.777,670.918];f12:[-921.325,2.543,594.945];f12:[-818.172,2.777,670.918]. Notable moments: Peak speed ~128.111 between frames 8-9. Vertical span from 2.543 (f8) to 2.777 (f8)."
zoneSEA/Sea/seaKillCube,Mesh,8,12,"[-4.0,-29.4,210.0]","[96.973,-29.4,-140.334]",452.9393295505345,364.59492355900954,113.23483238763363,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-4.000,-29.400,210.000];f9:[130.194,-29.400,-134.280];f10:[126.131,-29.400,-107.053];f11:[100.344,-29.400,-110.661];f12:[96.973,-29.400,-140.334]",Peak speed ~369.509 between frames 8-9.,,long,fast,none,Overall: moves quickly over a long distance. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-4.000,-29.400,210.000];f9:[130.194,-29.400,-134.280];f10:[126.131,-29.400,-107.053];f11:[100.344,-29.400,-110.661];f12:[96.973,-29.400,-140.334]. Notable moments: Peak speed ~369.509 between frames 8-9."
zoneSEA/Sea/seaRender/Clouds 1Pass,Mesh,8,12,"[-4.0,-7.1,210.0]","[96.973,-7.1,-140.334]",452.9393295505345,364.59492355900954,113.23483238763363,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-4.000,-7.100,210.000];f9:[130.194,-7.100,-134.280];f10:[126.131,-7.100,-107.053];f11:[100.344,-7.100,-110.661];f12:[96.973,-7.100,-140.334]",Peak speed ~369.509 between frames 8-9.,,long,fast,none,Overall: moves quickly over a long distance. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-4.000,-7.100,210.000];f9:[130.194,-7.100,-134.280];f10:[126.131,-7.100,-107.053];f11:[100.344,-7.100,-110.661];f12:[96.973,-7.100,-140.334]. Notable moments: Peak speed ~369.509 between frames 8-9."
zoneSEA/Sea/seaViewCube,Mesh,8,12,"[-4.0,-15.75,210.0]","[96.973,-15.75,-140.334]",452.9393295505345,364.59492355900954,113.23483238763363,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-4.000,-15.750,210.000];f9:[130.194,-15.750,-134.280];f10:[126.131,-15.750,-107.053];f11:[100.344,-15.750,-110.661];f12:[96.973,-15.750,-140.334]",Peak speed ~369.509 between frames 8-9.,,long,fast,none,Overall: moves quickly over a long distance. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-4.000,-15.750,210.000];f9:[130.194,-15.750,-134.280];f10:[126.131,-15.750,-107.053];f11:[100.344,-15.750,-110.661];f12:[96.973,-15.750,-140.334]. Notable moments: Peak speed ~369.509 between frames 8-9."
zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1),Mesh,8,12,"[-218.67,17.91,-859.596]","[-193.11,6.59,-984.27]",511.078268385577,127.76956709639425,127.76956709639425,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-218.670,17.910,-859.596];f8:[-220.160,30.350,-812.190];f8:[-193.110,6.590,-984.270];f9:[-218.670,17.910,-859.596];f9:[-193.110,6.590,-984.270];f10:[-218.670,17.910,-859.596];f10:[-220.160,30.350,-812.190];f10:[-193.110,6.590,-984.270];f11:[-220.160,30.350,-812.190];f11:[-193.110,6.590,-984.270];f12:[-218.670,17.910,-859.596];f12:[-193.110,6.590,-984.270]",Peak speed ~127.770 between frames 8-9.,Vertical span from 6.590 (f8) to 30.350 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,touches zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1)/LOD1; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1)/LOD2.,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-218.670,17.910,-859.596];f8:[-220.160,30.350,-812.190];f8:[-193.110,6.590,-984.270];f9:[-218.670,17.910,-859.596];f9:[-193.110,6.590,-984.270];f10:[-218.670,17.910,-859.596];f10:[-220.160,30.350,-812.190];f10:[-193.110,6.590,-984.270];f11:[-220.160,30.350,-812.190];f11:[-193.110,6.590,-984.270];f12:[-218.670,17.910,-859.596];f12:[-193.110,6.590,-984.270]. It touches zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1)/LOD1; touches zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1)/LOD2. Notable moments: Peak speed ~127.770 between frames 8-9. Vertical span from 6.590 (f8) to 30.350 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1)/LOD2,Mesh,8,12,"[-218.67,17.91,-859.596]","[-193.11,6.59,-984.27]",511.078268385577,127.76956709639425,127.76956709639425,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-218.670,17.910,-859.596];f8:[-220.160,30.350,-812.190];f8:[-193.110,6.590,-984.270];f9:[-218.670,17.910,-859.596];f9:[-193.110,6.590,-984.270];f10:[-218.670,17.910,-859.596];f10:[-220.160,30.350,-812.190];f10:[-193.110,6.590,-984.270];f11:[-220.160,30.350,-812.190];f11:[-193.110,6.590,-984.270];f12:[-218.670,17.910,-859.596];f12:[-193.110,6.590,-984.270]",Peak speed ~127.770 between frames 8-9.,Vertical span from 6.590 (f8) to 30.350 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,touches zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1); touches zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1)/LOD1.,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-218.670,17.910,-859.596];f8:[-220.160,30.350,-812.190];f8:[-193.110,6.590,-984.270];f9:[-218.670,17.910,-859.596];f9:[-193.110,6.590,-984.270];f10:[-218.670,17.910,-859.596];f10:[-220.160,30.350,-812.190];f10:[-193.110,6.590,-984.270];f11:[-220.160,30.350,-812.190];f11:[-193.110,6.590,-984.270];f12:[-218.670,17.910,-859.596];f12:[-193.110,6.590,-984.270]. It touches zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1); touches zoneVALLEY/cellValley_RaceTrack2/Sector/Flora/valley_tree02 (1)/LOD1. Notable moments: Peak speed ~127.770 between frames 8-9. Vertical span from 6.590 (f8) to 30.350 (f8)."
zoneDESERT/cellDesert_RuinsEntrance/Sector/Cliffs/cliffDesert04,Mesh,8,12,"[-95.973,1012.5,294.133]","[-30.154,1011.317,185.939]",506.5883044208581,126.64707610521452,126.64707610521452,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-95.973,1012.500,294.133];f8:[-30.154,1011.317,185.939];f9:[-95.973,1012.500,294.133];f9:[-30.154,1011.317,185.939];f10:[-95.973,1012.500,294.133];f10:[-30.154,1011.317,185.939];f11:[-95.973,1012.500,294.133];f11:[-30.154,1011.317,185.939];f12:[-95.973,1012.500,294.133];f12:[-30.154,1011.317,185.939]",Peak speed ~126.647 between frames 8-9.,Vertical span from 1011.317 (f8) to 1012.500 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a high region.,UIElement,,"As a UIElement, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-95.973,1012.500,294.133];f8:[-30.154,1011.317,185.939];f9:[-95.973,1012.500,294.133];f9:[-30.154,1011.317,185.939];f10:[-95.973,1012.500,294.133];f10:[-30.154,1011.317,185.939];f11:[-95.973,1012.500,294.133];f11:[-30.154,1011.317,185.939];f12:[-95.973,1012.500,294.133];f12:[-30.154,1011.317,185.939]. Notable moments: Peak speed ~126.647 between frames 8-9. Vertical span from 1011.317 (f8) to 1012.500 (f8)."
